prefix,value_label,value_label_split,value
dbpprop,constructionCompany,"['construction', 'Company']",http://dbpedia.org/property/constructionCompany
dbpprop,constructionCompleted,"['construction', 'Completed']",http://dbpedia.org/property/constructionCompleted
dbpprop,constructionDuration,"['construction', 'Duration']",http://dbpedia.org/property/constructionDuration
dbpprop,constructionEnd,"['construction', 'End']",http://dbpedia.org/property/constructionEnd
dbpprop,constructionStarDate,"['construction', 'Star', 'Date']",http://dbpedia.org/property/constructionStarDate
dbpprop,constructionStartYear,"['construction', 'Start', 'Year']",http://dbpedia.org/property/constructionStartYear
dbpprop,constructionWillStart,"['construction', 'Will', 'Start']",http://dbpedia.org/property/constructionWillStart
dbpprop,consult,['consult'],http://dbpedia.org/property/consult
dbpprop,consultantEditor,"['consultant', 'Editor']",http://dbpedia.org/property/consultantEditor
dbpprop,consultingEditor,"['consulting', 'Editor']",http://dbpedia.org/property/consultingEditor
dbpprop,consumerPortal,"['consumer', 'Portal']",http://dbpedia.org/property/consumerPortal
dbpprop,contactAddress,"['contact', 'Address']",http://dbpedia.org/property/contactAddress
dbpprop,contactNo.,"['contact', 'No']",http://dbpedia.org/property/contactNo.
dbpprop,contactNumberAndEmail,"['contact', 'Number', 'And', 'Email']",http://dbpedia.org/property/contactNumberAndEmail
dbpprop,contactNumbers,"['contact', 'Numbers']",http://dbpedia.org/property/contactNumbers
dbpprop,containment,['containment'],http://dbpedia.org/property/containment
dbpprop,content1style,"['content', 'style']",http://dbpedia.org/property/content1style
dbpprop,content4style,"['content', 'style']",http://dbpedia.org/property/content4style
dbpprop,content5style,"['content', 'style']",http://dbpedia.org/property/content5style
dbpprop,content6style,"['content', 'style']",http://dbpedia.org/property/content6style
dbpprop,content7style,"['content', 'style']",http://dbpedia.org/property/content7style
dbpprop,content8style,"['content', 'style']",http://dbpedia.org/property/content8style
dbpprop,contenteditor,['contenteditor'],http://dbpedia.org/property/contenteditor
dbpprop,contestWeight,"['contest', 'Weight']",http://dbpedia.org/property/contestWeight
dbpprop,contestant,['contestant'],http://dbpedia.org/property/contestant
dbpprop,contestballots,['contestballots'],http://dbpedia.org/property/contestballots
dbpprop,continentalChampionshipsApps,"['continental', 'Championships', 'Apps']",http://dbpedia.org/property/continentalChampionshipsApps
dbpprop,continentalChampionshipsBest,"['continental', 'Championships', 'Best']",http://dbpedia.org/property/continentalChampionshipsBest
dbpprop,continentalChampionshipsFirst,"['continental', 'Championships', 'First']",http://dbpedia.org/property/continentalChampionshipsFirst
dbpprop,continentalcup1Qualifier,"['continentalcup', 'Qualifier']",http://dbpedia.org/property/continentalcup1Qualifier
dbpprop,continentalcup1qualifiers,"['continentalcup', 'qualifiers']",http://dbpedia.org/property/continentalcup1qualifiers
dbpprop,continentalcup2qualifiers,"['continentalcup', 'qualifiers']",http://dbpedia.org/property/continentalcup2qualifiers
dbpprop,continentalcupQualifiers,"['continentalcup', 'Qualifiers']",http://dbpedia.org/property/continentalcupQualifiers
dbpprop,continued,['continued'],http://dbpedia.org/property/continued
dbpprop,continuity,['continuity'],http://dbpedia.org/property/continuity
dbpprop,contracting,['contracting'],http://dbpedia.org/property/contracting
dbpprop,contributingWriter,"['contributing', 'Writer']",http://dbpedia.org/property/contributingWriter
dbpprop,contributor,['contributor'],http://dbpedia.org/property/contributor
dbpprop,controlAgency,"['control', 'Agency']",http://dbpedia.org/property/controlAgency
dbpprop,controlWinner,"['control', 'Winner']",http://dbpedia.org/property/controlWinner
dbpprop,contvotes,['contvotes'],http://dbpedia.org/property/contvotes
dbpprop,conunt,['conunt'],http://dbpedia.org/property/conunt
dbpprop,convenerOfThe,"['convener', 'Of', 'The']",http://dbpedia.org/property/convenerOfThe
dbpprop,convenorAapDelhiState,"['convenor', 'Aap', 'Delhi', 'State']",http://dbpedia.org/property/convenorAapDelhiState
dbpprop,convictedPersonsSections,"['convicted', 'Persons', 'Sections']",http://dbpedia.org/property/convictedPersonsSections
dbpprop,convictedPersonsSynopsis,"['convicted', 'Persons', 'Synopsis']",http://dbpedia.org/property/convictedPersonsSynopsis
dbpprop,conviction(s),['conviction'],http://dbpedia.org/property/conviction(s)
dbpprop,cooc1Year,"['cooc', 'Year']",http://dbpedia.org/property/cooc1Year
dbpprop,cooc2Year,"['cooc', 'Year']",http://dbpedia.org/property/cooc2Year
dbpprop,coocyear,['coocyear'],http://dbpedia.org/property/coocyear
dbpprop,cooffyear,['cooffyear'],http://dbpedia.org/property/cooffyear
dbpprop,cookingStyle(s),"['cooking', 'Style']",http://dbpedia.org/property/cookingStyle(s)
dbpprop,cookingStyles,"['cooking', 'Styles']",http://dbpedia.org/property/cookingStyles
dbpprop,coolapsed,['coolapsed'],http://dbpedia.org/property/coolapsed
dbpprop,coommonscat,['coommonscat'],http://dbpedia.org/property/coommonscat
dbpprop,coomonscat,['coomonscat'],http://dbpedia.org/property/coomonscat
dbpprop,cooperateWith,"['cooperate', 'With']",http://dbpedia.org/property/cooperateWith
dbpprop,coordParamaters,"['coord', 'Paramaters']",http://dbpedia.org/property/coordParamaters
dbpprop,coordenadas,['coordenadas'],http://dbpedia.org/property/coordenadas
dbpprop,coordenates,['coordenates'],http://dbpedia.org/property/coordenates
dbpprop,coordinateTitle,"['coordinate', 'Title']",http://dbpedia.org/property/coordinateTitle
dbpprop,coordinatedDisplay,"['coordinated', 'Display']",http://dbpedia.org/property/coordinatedDisplay
dbpprop,coordinates.Region,"['coordinates', 'Region']",http://dbpedia.org/property/coordinates.Region
dbpprop,coordinatesName,"['coordinates', 'Name']",http://dbpedia.org/property/coordinatesName
dbpprop,coordinatesOfSource,"['coordinates', 'Of', 'Source']",http://dbpedia.org/property/coordinatesOfSource
dbpprop,coordinatesRegionHindu,"['coordinates', 'Region', 'Hindu']",http://dbpedia.org/property/coordinatesRegionHindu
dbpprop,coordinatesZoom,"['coordinates', 'Zoom']",http://dbpedia.org/property/coordinatesZoom
dbpprop,coordinatingArchitect,"['coordinating', 'Architect']",http://dbpedia.org/property/coordinatingArchitect
dbpprop,coordination,['coordination'],http://dbpedia.org/property/coordination
dbpprop,coordinationOffice,"['coordination', 'Office']",http://dbpedia.org/property/coordinationOffice
dbpprop,cooridinatingCenter,"['cooridinating', 'Center']",http://dbpedia.org/property/cooridinatingCenter
dbpprop,coorindatesScale,"['coorindates', 'Scale']",http://dbpedia.org/property/coorindatesScale
dbpprop,copaConmebol,"['copa', 'Conmebol']",http://dbpedia.org/property/copaConmebol
dbpprop,copaLibertadores,"['copa', 'Libertadores']",http://dbpedia.org/property/copaLibertadores
dbpprop,copoopertTourName,"['copoopert', 'Tour', 'Name']",http://dbpedia.org/property/copoopertTourName
dbpprop,coprocessor,['coprocessor'],http://dbpedia.org/property/coprocessor
dbpprop,coproducer,['coproducer'],http://dbpedia.org/property/coproducer
dbpprop,coproducers(france),"['coproducers', 'france']",http://dbpedia.org/property/coproducers(france)
dbpprop,copyrightholder,['copyrightholder'],http://dbpedia.org/property/copyrightholder
dbpprop,cordDisplay,"['cord', 'Display']",http://dbpedia.org/property/cordDisplay
dbpprop,cordFormat,"['cord', 'Format']",http://dbpedia.org/property/cordFormat
dbpprop,cordParameters,"['cord', 'Parameters']",http://dbpedia.org/property/cordParameters
dbpprop,cordinator,['cordinator'],http://dbpedia.org/property/cordinator
dbpprop,coreographer,['coreographer'],http://dbpedia.org/property/coreographer
dbpprop,corespondent,['corespondent'],http://dbpedia.org/property/corespondent
dbpprop,cornellLegalInformationInstitute,"['cornell', 'Legal', 'Information', 'Institute']",http://dbpedia.org/property/cornellLegalInformationInstitute
dbpprop,corpo,['corpo'],http://dbpedia.org/property/corpo
dbpprop,corporateMarket,"['corporate', 'Market']",http://dbpedia.org/property/corporateMarket
dbpprop,corporateOffices,"['corporate', 'Offices']",http://dbpedia.org/property/corporateOffices
dbpprop,corporatePhilosophy,"['corporate', 'Philosophy']",http://dbpedia.org/property/corporatePhilosophy
dbpprop,corresp,['corresp'],http://dbpedia.org/property/corresp
dbpprop,correspondant,['correspondant'],http://dbpedia.org/property/correspondant
dbpprop,cos,['cos'],http://dbpedia.org/property/cos
dbpprop,cost.,['cost'],http://dbpedia.org/property/cost.
dbpprop,costOfMemorial,"['cost', 'Of', 'Memorial']",http://dbpedia.org/property/costOfMemorial
dbpprop,costumeDepartment,"['costume', 'Department']",http://dbpedia.org/property/costumeDepartment
dbpprop,costumeDesigners,"['costume', 'Designers']",http://dbpedia.org/property/costumeDesigners
dbpprop,costumeStylist,"['costume', 'Stylist']",http://dbpedia.org/property/costumeStylist
dbpprop,cottect,['cottect'],http://dbpedia.org/property/cottect
dbpprop,couleurBoîte,"['couleur', 'Bo', 'te']",http://dbpedia.org/property/couleurBoîte
dbpprop,couleurCadre,"['couleur', 'Cadre']",http://dbpedia.org/property/couleurCadre
dbpprop,couleurÉcriture,"['couleur', 'criture']",http://dbpedia.org/property/couleurÉcriture
dbpprop,coulor,['coulor'],http://dbpedia.org/property/coulor
dbpprop,councilOfStates,"['council', 'Of', 'States']",http://dbpedia.org/property/councilOfStates
dbpprop,counselForPlaintiff,"['counsel', 'For', 'Plaintiff']",http://dbpedia.org/property/counselForPlaintiff
dbpprop,counsellingCode,"['counselling', 'Code']",http://dbpedia.org/property/counsellingCode
dbpprop,counsellingCodesGctc&GcpkColorsWhiteAndBlueType,"['counselling', 'Codes', 'Gctc', 'Gcpk', 'Colors', 'White', 'And', 'Blue', 'Type']",http://dbpedia.org/property/counsellingCodesGctc&GcpkColorsWhiteAndBlueType
dbpprop,countcoach,['countcoach'],http://dbpedia.org/property/countcoach
dbpprop,counterpart,['counterpart'],http://dbpedia.org/property/counterpart
dbpprop,countiesThreshold,"['counties', 'Threshold']",http://dbpedia.org/property/countiesThreshold
dbpprop,countiesWon,"['counties', 'Won']",http://dbpedia.org/property/countiesWon
dbpprop,countriesRidden,"['countries', 'Ridden']",http://dbpedia.org/property/countriesRidden
dbpprop,country(ies),"['country', 'ies']",http://dbpedia.org/property/country(ies)
dbpprop,country3Flagvar,"['country', 'Flagvar']",http://dbpedia.org/property/country3Flagvar
dbpprop,country3Note,"['country', 'Note']",http://dbpedia.org/property/country3Note
dbpprop,country7Flagvar,"['country', 'Flagvar']",http://dbpedia.org/property/country7Flagvar
dbpprop,countryMd,"['country', 'Md']",http://dbpedia.org/property/countryMd
dbpprop,countryMs,"['country', 'Ms']",http://dbpedia.org/property/countryMs
dbpprop,countryOfBirth,"['country', 'Of', 'Birth']",http://dbpedia.org/property/countryOfBirth
dbpprop,countryOfResidence,"['country', 'Of', 'Residence']",http://dbpedia.org/property/countryOfResidence
dbpprop,countryPresident,"['country', 'President']",http://dbpedia.org/property/countryPresident
dbpprop,countryRepresent,"['country', 'Represent']",http://dbpedia.org/property/countryRepresent
dbpprop,countryWd,"['country', 'Wd']",http://dbpedia.org/property/countryWd
dbpprop,countryWs,"['country', 'Ws']",http://dbpedia.org/property/countryWs
dbpprop,countryXd,"['country', 'Xd']",http://dbpedia.org/property/countryXd
dbpprop,countryafter,['countryafter'],http://dbpedia.org/property/countryafter
dbpprop,countrybefore,['countrybefore'],http://dbpedia.org/property/countrybefore
dbpprop,countryjuukjtttttt,['countryjuukjtttttt'],http://dbpedia.org/property/countryjuukjtttttt
dbpprop,countryname,['countryname'],http://dbpedia.org/property/countryname
dbpprop,countryofdeath,['countryofdeath'],http://dbpedia.org/property/countryofdeath
dbpprop,countyCount,"['county', 'Count']",http://dbpedia.org/property/countyCount
dbpprop,countyEngland,"['county', 'England']",http://dbpedia.org/property/countyEngland
dbpprop,countyName,"['county', 'Name']",http://dbpedia.org/property/countyName
dbpprop,coupledAll,"['coupled', 'All']",http://dbpedia.org/property/coupledAll
dbpprop,coupleddiameter,['coupleddiameter'],http://dbpedia.org/property/coupleddiameter
dbpprop,couples,['couples'],http://dbpedia.org/property/couples
dbpprop,courseWidthM,"['course', 'Width', 'M']",http://dbpedia.org/property/courseWidthM
dbpprop,coursesOffered,"['courses', 'Offered']",http://dbpedia.org/property/coursesOffered
dbpprop,coursesoffered,['coursesoffered'],http://dbpedia.org/property/coursesoffered
dbpprop,courtCase,"['court', 'Case']",http://dbpedia.org/property/courtCase
dbpprop,courtDate,"['court', 'Date']",http://dbpedia.org/property/courtDate
dbpprop,courtrooms,['courtrooms'],http://dbpedia.org/property/courtrooms
 , , ,http://dbpedia.org/property/cousin/s
dbpprop,cousinName,"['cousin', 'Name']",http://dbpedia.org/property/cousinName
dbpprop,coutConstruction,"['cout', 'Construction']",http://dbpedia.org/property/coutConstruction
dbpprop,couunty,['couunty'],http://dbpedia.org/property/couunty
dbpprop,coverArtwork,"['cover', 'Artwork']",http://dbpedia.org/property/coverArtwork
dbpprop,coverReleased,"['cover', 'Released']",http://dbpedia.org/property/coverReleased
dbpprop,coveredSeating,"['covered', 'Seating']",http://dbpedia.org/property/coveredSeating
dbpprop,coxtYear,"['coxt', 'Year']",http://dbpedia.org/property/coxtYear
dbpprop,co–Produced,"['co', 'Produced']",http://dbpedia.org/property/co–Produced
dbpprop,cpIzquierda,"['cp', 'Izquierda']",http://dbpedia.org/property/cpIzquierda
dbpprop,cpWmphId,"['cp', 'Wmph', 'Id']",http://dbpedia.org/property/cpWmphId
dbpprop,cpas,['cpas'],http://dbpedia.org/property/cpas
dbpprop,cpmpression,['cpmpression'],http://dbpedia.org/property/cpmpression
dbpprop,cpncertHall,"['cpncert', 'Hall']",http://dbpedia.org/property/cpncertHall
dbpprop,cptl,['cptl'],http://dbpedia.org/property/cptl
dbpprop,cpu4rec,"['cpu', 'rec']",http://dbpedia.org/property/cpu4rec
dbpprop,cpu5rec,"['cpu', 'rec']",http://dbpedia.org/property/cpu5rec
dbpprop,craft,['craft'],http://dbpedia.org/property/craft
dbpprop,crativeHeadAndSupervisor,"['crative', 'Head', 'And', 'Supervisor']",http://dbpedia.org/property/crativeHeadAndSupervisor
dbpprop,craveProject,"['crave', 'Project']",http://dbpedia.org/property/craveProject
dbpprop,crc,['crc'],http://dbpedia.org/property/crc
dbpprop,createInWikipedia,"['create', 'In', 'Wikipedia']",http://dbpedia.org/property/createInWikipedia
dbpprop,createdBy.,"['created', 'By']",http://dbpedia.org/property/createdBy.
dbpprop,creatingASuccessfulMarketingStrategy,"['creating', 'A', 'Successful', 'Marketing', 'Strategy']",http://dbpedia.org/property/creatingASuccessfulMarketingStrategy
dbpprop,creationlocation,['creationlocation'],http://dbpedia.org/property/creationlocation
dbpprop,creative,['creative'],http://dbpedia.org/property/creative
dbpprop,creativeAmbassador,"['creative', 'Ambassador']",http://dbpedia.org/property/creativeAmbassador
dbpprop,creativeExecutiveProducer,"['creative', 'Executive', 'Producer']",http://dbpedia.org/property/creativeExecutiveProducer
dbpprop,creativeProducer,"['creative', 'Producer']",http://dbpedia.org/property/creativeProducer
dbpprop,creativeProducers,"['creative', 'Producers']",http://dbpedia.org/property/creativeProducers
dbpprop,creatives,['creatives'],http://dbpedia.org/property/creatives
dbpprop,creatorCode,"['creator', 'Code']",http://dbpedia.org/property/creatorCode
dbpprop,crecintercensal,['crecintercensal'],http://dbpedia.org/property/crecintercensal
dbpprop,creditLine,"['credit', 'Line']",http://dbpedia.org/property/creditLine
dbpprop,credits(s),['credits'],http://dbpedia.org/property/credits(s)
dbpprop,credo,['credo'],http://dbpedia.org/property/credo
dbpprop,crew10Down,"['crew', 'Down']",http://dbpedia.org/property/crew10Down
dbpprop,crew10Up,"['crew', 'Up']",http://dbpedia.org/property/crew10Up
dbpprop,crew11Down,"['crew', 'Down']",http://dbpedia.org/property/crew11Down
dbpprop,crew11Up,"['crew', 'Up']",http://dbpedia.org/property/crew11Up
dbpprop,crew9Down,"['crew', 'Down']",http://dbpedia.org/property/crew9Down
dbpprop,crew9Up,"['crew', 'Up']",http://dbpedia.org/property/crew9Up
dbpprop,crewCaption,"['crew', 'Caption']",http://dbpedia.org/property/crewCaption
dbpprop,crewbases,['crewbases'],http://dbpedia.org/property/crewbases
dbpprop,crid,['crid'],http://dbpedia.org/property/crid
dbpprop,crimesGroupA,"['crimes', 'Group', 'A']",http://dbpedia.org/property/crimesGroupA
